Player Display Name,Player First Name,Player Last Name,Player Primary Position,Session Title,Session Type,Session Day of Week,Session Week Number,Drill Title,Total Time,Total Distance,Distance Per Min,Distance Zone 4 (Absolute),Distance Zone 4 (Relative),Distance Zone 5 (Absolute),Distance Zone 5 (Relative),Distance Zone 6 (Absolute),Distance Zone 6 (Relative),High Speed Running (Absolute),High Speed Running (Relative),HSR Per Minute (Absolute),HSR Per Minute (Relative),Sprint Distance,Sprints,Entries Zone 4 (Absolute),Entries Zone 4 (Relative),Entries Zone 5 (Absolute),Entries Zone 5 (Relative),Entries Zone 6 (Absolute),Entries Zone 6 (Relative),Max Speed,Player Max Speed,Accelerations (Absolute),Accelerations (Relative),Acceleration Impulse,Accelerations Zone 4 (Absolute),Accelerations Zone 4 (Relative),Accelerations Zone 5 (Absolute),Accelerations Zone 5 (Relative),Accelerations Zone 6 (Absolute),Accelerations Zone 6 (Relative),Accelerations Total Distance Zone 4 (Absolute),Accelerations Total Distance Zone 4 (Relative),Accelerations Total Distance Zone 5 (Absolute),Accelerations Total Distance Zone 5 (Relative),Accelerations Total Distance Zone 6 (Absolute),Accelerations Total Distance Zone 6 (Relative),Accelerations Per Min (Absolute),Accelerations Per Min (Relative),Player Max Accel,Max Acceleration,Decelerations (Absolute),Decelerations (Relative),Decelerations Zone 4 (Absolute),Decelerations Zone 4 (Relative),Decelerations Zone 5 (Absolute),Decelerations Zone 5 (Relative),Decelerations Zone 6 (Absolute),Decelerations Zone 6 (Relative),Decelerations Total Distance Zone 4 (Absolute),Decelerations Total Distance Zone 4 (Relative),Decelerations Total Distance Zone 5 (Absolute),Decelerations Total Distance Zone 5 (Relative),Decelerations Total Distance Zone 6 (Absolute),Decelerations Total Distance Zone 6 (Relative),Decels Per Min (Absolute),Decelerations Per Min (Relative),Player Max Decel,Max Deceleration,Average Time Since Last Accel,Average Time Since Last Decel,HML Efforts,Dynamic Load Anterior,Dynamic Load Lateral,Dynamic Load Vertical,Mechanical Load,Total Loading,Time In Heart Rate Zone 5 (Absolute),Time In Heart Rate Zone 5 (Relative),Time In Heart Rate Zone 6 (Absolute),Time In Heart Rate Zone 6 (Relative),Average Heart Rate,Heart Rate Load,Max Heart Rate,Player Max Heart Rate,Step Balance,Fatigue Index,Drill Date,Session Date,Unnamed: 89
Bregu,,Bregu,Offensive Midfielder,Team Training,MD-1,Friday,37,Warm Up,13,1032,80.6,34,188,18,102,13,71,62,332,4.8,4.8,18,1,1,4,0,2,0,1,29.5,33.2,4,21,0,2,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.5,4.4,3,20,2,10,1,5,1,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.5,13.7,13.9,5,32,28,20,80,90,1.3,6.8,0.4,2.1,145,26,190,196,0.07,5.4,9/12/2025,9/12/2025,Panetolikos
Bregu,,Bregu,Offensive Midfielder,Team Training,MD-1,Friday,37,Rondo 5v2,9,715,80.6,23,188,13,102,9,71,43,332,4.8,4.8,13,0,0,4,0,2,0,1,29.5,33.2,3,21,0,1,10,1,6,0,4,0,0,0,0,0,0,0.3,0.3,5.5,4.4,2,20,1,10,1,5,0,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.5,13.7,13.9,3,22,20,14,56,62,0.9,6.8,0.3,2.1,145,18,190,196,0.07,5.4,9/12/2025,9/12/2025,Panetolikos
Bregu,,Bregu,Offensive Midfielder,Team Training,MD-1,Friday,37,Tactical 11v11 MD-1,20,1588,80.6,52,188,28,102,20,71,95,332,4.8,4.8,28,1,1,4,0,2,0,1,29.5,33.2,6,21,0,3,10,2,6,1,4,0,0,0,0,0,0,0.3,0.3,5.5,4.4,5,20,3,10,2,5,1,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.5,13.7,13.9,7,49,43,31,123,139,2.0,6.8,0.6,2.1,145,40,190,196,0.07,5.4,9/12/2025,9/12/2025,Panetolikos
Bregu,,Bregu,Offensive Midfielder,Team Training,MD-1,Friday,37,Set Pieces,9,715,80.6,23,188,13,102,9,71,43,332,4.8,4.8,13,0,0,4,0,2,0,1,29.5,33.2,3,21,0,1,10,1,6,0,4,0,0,0,0,0,0,0.3,0.3,5.5,4.4,2,20,1,10,1,5,0,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.5,13.7,13.9,3,22,20,14,56,62,0.9,6.8,0.3,2.1,145,18,190,196,0.07,5.4,9/12/2025,9/12/2025,Panetolikos
Bregu,,Bregu,Offensive Midfielder,Team Training,MD-1,Friday,37,Finishing,9,715,80.6,23,188,13,102,9,71,43,332,4.8,4.8,13,0,0,4,0,2,0,1,29.5,33.2,3,21,0,1,10,1,6,0,4,0,0,0,0,0,0,0.3,0.3,5.5,4.4,2,20,1,10,1,5,0,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.5,13.7,13.9,3,22,20,14,56,62,0.9,6.8,0.3,2.1,145,18,190,196,0.07,5.4,9/12/2025,9/12/2025,Panetolikos
Filon,,Filon,Full Back,Team Training,MD-1,Friday,37,Entire Session,69,5834,85.7,232,241,126,131,86,90,422,427,6.2,6.2,123,4,5,5,2,2,1,1,30.6,34.2,20,21,0,10,10,6,6,4,4,0,0,0,0,0,0,0.3,0.3,5.4,4.1,19,20,9,10,6,6,3,4,0,0,0,0,0,0,0.3,0.3,-5.4,-4.3,13.7,13.2,26,180,157,112,449,503,6.8,6.8,2.0,2.1,145,146,191,196,0.02,5.3,9/12/2025,9/12/2025,Levadiakos
Filon,,Filon,Full Back,Team Training,MD-1,Friday,37,Warm Up,15,1268,85.7,50,241,27,131,19,90,92,427,6.2,6.2,27,1,1,5,0,2,0,1,30.6,34.2,4,21,0,2,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.4,4.1,4,20,2,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,-5.4,-4.3,13.7,13.2,6,39,34,24,98,109,1.5,6.8,0.4,2.1,145,32,191,196,0.02,5.3,9/12/2025,9/12/2025,Levadiakos
Filon,,Filon,Full Back,Team Training,MD-1,Friday,37,Rondo 5v2,10,846,85.7,34,241,18,131,12,90,61,427,6.2,6.2,18,1,1,5,0,2,0,1,30.6,34.2,3,21,0,1,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.4,4.1,3,20,1,10,1,6,0,4,0,0,0,0,0,0,0.3,0.3,-5.4,-4.3,13.7,13.2,4,26,23,16,65,73,1.0,6.8,0.3,2.1,145,21,191,196,0.02,5.3,9/12/2025,9/12/2025,Levadiakos
Filon,,Filon,Full Back,Team Training,MD-1,Friday,37,Tactical 11v11 MD-1,23,1945,85.7,77,241,42,131,29,90,141,427,6.2,6.2,41,1,2,5,1,2,0,1,30.6,34.2,7,21,0,3,10,2,6,1,4,0,0,0,0,0,0,0.3,0.3,5.4,4.1,6,20,3,10,2,6,1,4,0,0,0,0,0,0,0.3,0.3,-5.4,-4.3,13.7,13.2,9,60,52,37,150,168,2.3,6.8,0.7,2.1,145,49,191,196,0.02,5.3,9/12/2025,9/12/2025,Levadiakos
Filon,,Filon,Full Back,Team Training,MD-1,Friday,37,Set Pieces,10,846,85.7,34,241,18,131,12,90,61,427,6.2,6.2,18,1,1,5,0,2,0,1,30.6,34.2,3,21,0,1,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.4,4.1,3,20,1,10,1,6,0,4,0,0,0,0,0,0,0.3,0.3,-5.4,-4.3,13.7,13.2,4,26,23,16,65,73,1.0,6.8,0.3,2.1,145,21,191,196,0.02,5.3,9/12/2025,9/12/2025,Levadiakos
Filon,,Filon,Full Back,Team Training,MD-1,Friday,37,Finishing,11,930,85.7,37,241,20,131,14,90,67,427,6.2,6.2,20,1,1,5,0,2,0,1,30.6,34.2,3,21,0,2,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.4,4.1,3,20,1,10,1,6,0,4,0,0,0,0,0,0,0.3,0.3,-5.4,-4.3,13.7,13.2,4,29,25,18,72,80,1.1,6.8,0.3,2.1,145,23,191,196,0.02,5.3,9/12/2025,9/12/2025,Levadiakos
Goumas,,Goumas,Defensive Midfielder,Team Training,MD-1,Friday,37,Entire Session,68,5862,87.6,152,167,83,91,48,52,276,298,4.1,4.1,68,3,3,4,1,1,0,0,28.6,32.2,20,22,0,10,11,6,6,4,4,0,0,0,0,0,0,0.3,0.3,5.3,4.3,20,22,10,11,6,6,4,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.3,14.2,14.0,26,180,157,112,451,506,6.7,7.1,2.0,2.1,144,147,190,196,0.02,5.4,9/12/2025,9/12/2025,Levadiakos
Goumas,,Goumas,Defensive Midfielder,Team Training,MD-1,Friday,37,Warm Up,15,1293,87.6,34,167,18,91,11,52,61,298,4.1,4.1,15,1,1,4,0,1,0,0,28.6,32.2,4,22,0,2,11,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.3,4.3,4,22,2,11,1,6,1,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.3,14.2,14.0,6,40,35,25,99,112,1.5,7.1,0.4,2.1,144,32,190,196,0.02,5.4,9/12/2025,9/12/2025,Levadiakos
Goumas,,Goumas,Defensive Midfielder,Team Training,MD-1,Friday,37,Rondo 5v2,10,862,87.6,22,167,12,91,7,52,41,298,4.1,4.1,10,0,0,4,0,1,0,0,28.6,32.2,3,22,0,1,11,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.3,4.3,3,22,1,11,1,6,1,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.3,14.2,14.0,4,26,23,16,66,74,1.0,7.1,0.3,2.1,144,22,190,196,0.02,5.4,9/12/2025,9/12/2025,Levadiakos
Goumas,,Goumas,Defensive Midfielder,Team Training,MD-1,Friday,37,Tactical 11v11 MD-1,22,1897,87.6,49,167,27,91,16,52,89,298,4.1,4.1,22,1,1,4,0,1,0,0,28.6,32.2,6,22,0,3,11,2,6,1,4,0,0,0,0,0,0,0.3,0.3,5.3,4.3,6,22,3,11,2,6,1,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.3,14.2,14.0,8,58,51,36,146,164,2.2,7.1,0.6,2.1,144,48,190,196,0.02,5.4,9/12/2025,9/12/2025,Levadiakos
Goumas,,Goumas,Defensive Midfielder,Team Training,MD-1,Friday,37,Set Pieces,10,862,87.6,22,167,12,91,7,52,41,298,4.1,4.1,10,0,0,4,0,1,0,0,28.6,32.2,3,22,0,1,11,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.3,4.3,3,22,1,11,1,6,1,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.3,14.2,14.0,4,26,23,16,66,74,1.0,7.1,0.3,2.1,144,22,190,196,0.02,5.4,9/12/2025,9/12/2025,Levadiakos
Goumas,,Goumas,Defensive Midfielder,Team Training,MD-1,Friday,37,Finishing,11,948,87.6,25,167,13,91,8,52,45,298,4.1,4.1,11,0,0,4,0,1,0,0,28.6,32.2,3,22,0,2,11,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.3,4.3,3,22,2,11,1,6,1,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.3,14.2,14.0,4,29,25,18,73,82,1.1,7.1,0.3,2.1,144,24,190,196,0.02,5.4,9/12/2025,9/12/2025,Levadiakos
Kalogeropoulos,,Kalogeropoulos,Central Defender,Team Training,MD-1,Friday,37,Entire Session,59,4091,70.4,107,126,58,69,34,41,195,223,3.3,3.3,49,2,2,3,1,1,0,0,28.7,32.2,14,17,0,7,8,4,5,2,3,0,0,0,0,0,0,0.2,0.2,5.4,4.4,14,16,7,8,4,5,2,3,0,0,0,0,0,0,0.2,0.2,-5.6,-4.3,13.8,14.4,18,125,109,78,312,352,5.8,6.5,1.8,2.0,145,102,191,196,0.04,5.3,9/12/2025,9/12/2025,Olympiacos
Kalogeropoulos,,Kalogeropoulos,Central Defender,Team Training,MD-1,Friday,37,Warm Up,13,901,70.4,24,126,13,69,7,41,43,223,3.3,3.3,11,0,0,3,0,1,0,0,28.7,32.2,3,17,0,2,8,1,5,0,3,0,0,0,0,0,0,0.2,0.2,5.4,4.4,3,16,2,8,1,5,0,3,0,0,0,0,0,0,0.2,0.2,-5.6,-4.3,13.8,14.4,4,28,24,17,69,78,1.3,6.5,0.4,2.0,145,22,191,196,0.04,5.3,9/12/2025,9/12/2025,Olympiacos
Kalogeropoulos,,Kalogeropoulos,Central Defender,Team Training,MD-1,Friday,37,Rondo 5v2,9,624,70.4,16,126,9,69,5,41,30,223,3.3,3.3,7,0,0,3,0,1,0,0,28.7,32.2,2,17,0,1,8,1,5,0,3,0,0,0,0,0,0,0.2,0.2,5.4,4.4,2,16,1,8,1,5,0,3,0,0,0,0,0,0,0.2,0.2,-5.6,-4.3,13.8,14.4,3,19,17,12,48,54,0.9,6.5,0.3,2.0,145,16,191,196,0.04,5.3,9/12/2025,9/12/2025,Olympiacos
Kalogeropoulos,,Kalogeropoulos,Central Defender,Team Training,MD-1,Friday,37,Tactical 11v11 MD-1,19,1317,70.4,34,126,19,69,11,41,63,223,3.3,3.3,16,1,1,3,0,1,0,0,28.7,32.2,5,17,0,2,8,1,5,1,3,0,0,0,0,0,0,0.2,0.2,5.4,4.4,5,16,2,8,1,5,1,3,0,0,0,0,0,0,0.2,0.2,-5.6,-4.3,13.8,14.4,6,40,35,25,100,113,1.9,6.5,0.6,2.0,145,33,191,196,0.04,5.3,9/12/2025,9/12/2025,Olympiacos
Kalogeropoulos,,Kalogeropoulos,Central Defender,Team Training,MD-1,Friday,37,Set Pieces,9,624,70.4,16,126,9,69,5,41,30,223,3.3,3.3,7,0,0,3,0,1,0,0,28.7,32.2,2,17,0,1,8,1,5,0,3,0,0,0,0,0,0,0.2,0.2,5.4,4.4,2,16,1,8,1,5,0,3,0,0,0,0,0,0,0.2,0.2,-5.6,-4.3,13.8,14.4,3,19,17,12,48,54,0.9,6.5,0.3,2.0,145,16,191,196,0.04,5.3,9/12/2025,9/12/2025,Olympiacos
Kalogeropoulos,,Kalogeropoulos,Central Defender,Team Training,MD-1,Friday,37,Finishing,9,624,70.4,16,126,9,69,5,41,30,223,3.3,3.3,7,0,0,3,0,1,0,0,28.7,32.2,2,17,0,1,8,1,5,0,3,0,0,0,0,0,0,0.2,0.2,5.4,4.4,2,16,1,8,1,5,0,3,0,0,0,0,0,0,0.2,0.2,-5.6,-4.3,13.8,14.4,3,19,17,12,48,54,0.9,6.5,0.3,2.0,145,16,191,196,0.04,5.3,9/12/2025,9/12/2025,Olympiacos
Kaloskamis,,Kaloskamis,Offensive Midfielder,Team Training,MD-1,Friday,37,Entire Session,70,5558,80.6,182,188,99,102,69,71,331,332,4.8,4.8,99,4,4,4,2,2,1,1,29.5,33.2,19,21,0,9,10,6,6,3,4,0,0,0,0,0,0,0.3,0.3,5.5,4.4,19,20,9,10,5,5,3,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.5,13.7,13.9,24,173,151,108,432,485,6.9,6.8,2.1,2.1,145,139,190,196,0.02,5.4,9/12/2025,9/12/2025,AEK Athens
Kaloskamis,,Kaloskamis,Offensive Midfielder,Team Training,MD-1,Friday,37,Warm Up,15,1191,80.6,39,188,21,102,15,71,71,332,4.8,4.8,21,1,1,4,0,2,0,1,29.5,33.2,4,21,0,2,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.5,4.4,4,20,2,10,1,5,1,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.5,13.7,13.9,5,37,32,23,93,104,1.5,6.8,0.5,2.1,145,30,190,196,0.02,5.4,9/12/2025,9/12/2025,AEK Athens
Kaloskamis,,Kaloskamis,Offensive Midfielder,Team Training,MD-1,Friday,37,Rondo 5v2,10,794,80.6,26,188,14,102,10,71,47,332,4.8,4.8,14,1,1,4,0,2,0,1,29.5,33.2,3,21,0,1,10,1,6,0,4,0,0,0,0,0,0,0.3,0.3,5.5,4.4,3,20,1,10,1,5,0,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.5,13.7,13.9,3,25,22,15,62,69,1.0,6.8,0.3,2.1,145,20,190,196,0.02,5.4,9/12/2025,9/12/2025,AEK Athens
Kaloskamis,,Kaloskamis,Offensive Midfielder,Team Training,MD-1,Friday,37,Tactical 11v11 MD-1,23,1826,80.6,60,188,33,102,23,71,109,332,4.8,4.8,33,1,1,4,1,2,0,1,29.5,33.2,6,21,0,3,10,2,6,1,4,0,0,0,0,0,0,0.3,0.3,5.5,4.4,6,20,3,10,2,5,1,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.5,13.7,13.9,8,57,50,35,142,159,2.3,6.8,0.7,2.1,145,46,190,196,0.02,5.4,9/12/2025,9/12/2025,AEK Athens
Kaloskamis,,Kaloskamis,Offensive Midfielder,Team Training,MD-1,Friday,37,Set Pieces,10,794,80.6,26,188,14,102,10,71,47,332,4.8,4.8,14,1,1,4,0,2,0,1,29.5,33.2,3,21,0,1,10,1,6,0,4,0,0,0,0,0,0,0.3,0.3,5.5,4.4,3,20,1,10,1,5,0,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.5,13.7,13.9,3,25,22,15,62,69,1.0,6.8,0.3,2.1,145,20,190,196,0.02,5.4,9/12/2025,9/12/2025,AEK Athens
Kaloskamis,,Kaloskamis,Offensive Midfielder,Team Training,MD-1,Friday,37,Finishing,12,953,80.6,31,188,17,102,12,71,57,332,4.8,4.8,17,1,1,4,0,2,0,1,29.5,33.2,3,21,0,2,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.5,4.4,3,20,2,10,1,5,1,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.5,13.7,13.9,4,30,26,19,74,83,1.2,6.8,0.4,2.1,145,24,190,196,0.02,5.4,9/12/2025,9/12/2025,AEK Athens
Katris,,Katris,Full Back,Team Training,MD-1,Friday,37,Entire Session,59,4988,85.7,199,241,108,131,74,90,361,427,6.2,6.2,105,4,5,5,2,2,1,1,30.6,34.2,17,21,0,8,10,5,6,3,4,0,0,0,0,0,0,0.3,0.3,5.4,4.1,17,20,8,10,5,6,3,4,0,0,0,0,0,0,0.3,0.3,-5.4,-4.3,13.7,13.2,22,154,135,96,384,430,5.8,6.8,1.7,2.1,145,124,191,196,0.06,5.3,9/12/2025,9/12/2025,Panathinaikos
Katris,,Katris,Full Back,Team Training,MD-1,Friday,37,Warm Up,13,1099,85.7,44,241,24,131,16,90,80,427,6.2,6.2,23,1,1,5,0,2,0,1,30.6,34.2,4,21,0,2,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.4,4.1,4,20,2,10,1,6,1,4,0,0,0,0,0,0,0.3,0.3,-5.4,-4.3,13.7,13.2,5,34,30,21,85,95,1.3,6.8,0.4,2.1,145,27,191,196,0.06,5.3,9/12/2025,9/12/2025,Panathinaikos
Katris,,Katris,Full Back,Team Training,MD-1,Friday,37,Rondo 5v2,9,761,85.7,30,241,16,131,11,90,55,427,6.2,6.2,16,1,1,5,0,2,0,1,30.6,34.2,3,21,0,1,10,1,6,0,4,0,0,0,0,0,0,0.3,0.3,5.4,4.1,3,20,1,10,1,6,0,4,0,0,0,0,0,0,0.3,0.3,-5.4,-4.3,13.7,13.2,3,23,21,15,59,66,0.9,6.8,0.3,2.1,145,19,191,196,0.06,5.3,9/12/2025,9/12/2025,Panathinaikos
Katris,,Katris,Full Back,Team Training,MD-1,Friday,37,Tactical 11v11 MD-1,19,1606,85.7,64,241,35,131,24,90,116,427,6.2,6.2,34,1,2,5,1,2,0,1,30.6,34.2,5,21,0,3,10,2,6,1,4,0,0,0,0,0,0,0.3,0.3,5.4,4.1,5,20,3,10,2,6,1,4,0,0,0,0,0,0,0.3,0.3,-5.4,-4.3,13.7,13.2,7,50,43,31,124,138,1.9,6.8,0.5,2.1,145,40,191,196,0.06,5.3,9/12/2025,9/12/2025,Panathinaikos
Katris,,Katris,Full Back,Team Training,MD-1,Friday,37,Set Pieces,9,761,85.7,30,241,16,131,11,90,55,427,6.2,6.2,16,1,1,5,0,2,0,1,30.6,34.2,3,21,0,1,10,1,6,0,4,0,0,0,0,0,0,0.3,0.3,5.4,4.1,3,20,1,10,1,6,0,4,0,0,0,0,0,0,0.3,0.3,-5.4,-4.3,13.7,13.2,3,23,21,15,59,66,0.9,6.8,0.3,2.1,145,19,191,196,0.06,5.3,9/12/2025,9/12/2025,Panathinaikos
Katris,,Katris,Full Back,Team Training,MD-1,Friday,37,Finishing,9,761,85.7,30,241,16,131,11,90,55,427,6.2,6.2,16,1,1,5,0,2,0,1,30.6,34.2,3,21,0,1,10,1,6,0,4,0,0,0,0,0,0,0.3,0.3,5.4,4.1,3,20,1,10,1,6,0,4,0,0,0,0,0,0,0.3,0.3,-5.4,-4.3,13.7,13.2,3,23,21,15,59,66,0.9,6.8,0.3,2.1,145,19,191,196,0.06,5.3,9/12/2025,9/12/2025,Panathinaikos
Kontouris,,Kontouris,Defensive Midfielder,Team Training,MD-1,Friday,37,Entire Session,69,5948,87.6,154,167,84,91,49,52,280,298,4.1,4.1,69,3,3,4,1,1,0,0,28.6,32.2,21,22,0,10,11,6,6,4,4,0,0,0,0,0,0,0.3,0.3,5.3,4.3,20,22,10,11,6,6,4,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.3,14.2,14.0,27,183,160,114,458,514,6.8,7.1,2.0,2.1,144,149,190,196,-0.02,5.4,9/12/2025,9/12/2025,Panathinaikos
Kontouris,,Kontouris,Defensive Midfielder,Team Training,MD-1,Friday,37,Warm Up,15,1293,87.6,33,167,18,91,11,52,61,298,4.1,4.1,15,1,1,4,0,1,0,0,28.6,32.2,5,22,0,2,11,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.3,4.3,4,22,2,11,1,6,1,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.3,14.2,14.0,6,40,35,25,100,112,1.5,7.1,0.4,2.1,144,32,190,196,-0.02,5.4,9/12/2025,9/12/2025,Panathinaikos
Kontouris,,Kontouris,Defensive Midfielder,Team Training,MD-1,Friday,37,Rondo 5v2,10,862,87.6,22,167,12,91,7,52,41,298,4.1,4.1,10,0,0,4,0,1,0,0,28.6,32.2,3,22,0,1,11,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.3,4.3,3,22,1,11,1,6,1,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.3,14.2,14.0,4,27,23,17,66,74,1.0,7.1,0.3,2.1,144,22,190,196,-0.02,5.4,9/12/2025,9/12/2025,Panathinaikos
Kontouris,,Kontouris,Defensive Midfielder,Team Training,MD-1,Friday,37,Tactical 11v11 MD-1,23,1983,87.6,51,167,28,91,16,52,93,298,4.1,4.1,23,1,1,4,0,1,0,0,28.6,32.2,7,22,0,3,11,2,6,1,4,0,0,0,0,0,0,0.3,0.3,5.3,4.3,7,22,3,11,2,6,1,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.3,14.2,14.0,9,61,53,38,153,171,2.3,7.1,0.7,2.1,144,50,190,196,-0.02,5.4,9/12/2025,9/12/2025,Panathinaikos
Kontouris,,Kontouris,Defensive Midfielder,Team Training,MD-1,Friday,37,Set Pieces,10,862,87.6,22,167,12,91,7,52,41,298,4.1,4.1,10,0,0,4,0,1,0,0,28.6,32.2,3,22,0,1,11,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.3,4.3,3,22,1,11,1,6,1,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.3,14.2,14.0,4,27,23,17,66,74,1.0,7.1,0.3,2.1,144,22,190,196,-0.02,5.4,9/12/2025,9/12/2025,Panathinaikos
Kontouris,,Kontouris,Defensive Midfielder,Team Training,MD-1,Friday,37,Finishing,11,948,87.6,25,167,13,91,8,52,45,298,4.1,4.1,11,0,0,4,0,1,0,0,28.6,32.2,3,22,0,2,11,1,6,1,4,0,0,0,0,0,0,0.3,0.3,5.3,4.3,3,22,2,11,1,6,1,4,0,0,0,0,0,0,0.3,0.3,-5.5,-4.3,14.2,14.0,4,29,26,18,73,82,1.1,7.1,0.3,2.1,144,24,190,196,-0.02,5.4,9/12/2025,9/12/2025,Panathinaikos
Koutsias,,Koutsias,Striker,Team Training,MD-1,Friday,37,Entire Session,64,4754,75.3,195,218,107,119,80,88,353,386,5.6,5.6,114,4,4,5,2,2,1,1,30.5,34.3,16,18,0,8,9,5,5,3,3,0,0,0,0,0,0,0.2,0.2,5.2,4.5,16,17,8,8,4,5,3,3,0,0,0,0,0,0,0.2,0.2,-5.5,-4.3,14.4,14.1,21,146,128,91,365,411,6.3,6.8,1.9,2.0,146,119,192,196,0.01,5.9,9/12/2025,9/12/2025,Lugano
Koutsias,,Koutsias,Striker,Team Training,MD-1,Friday,37,Warm Up,14,1040,75.3,43,218,23,119,18,88,77,386,5.6,5.6,25,1,1,5,0,2,0,1,30.5,34.3,4,18,0,2,9,1,5,1,3,0,0,0,0,0,0,0.2,0.2,5.2,4.5,4,17,2,8,1,5,1,3,0,0,0,0,0,0,0.2,0.2,-5.5,-4.3,14.4,14.1,5,32,28,20,80,90,1.4,6.8,0.4,2.0,146,26,192,196,0.01,5.9,9/12/2025,9/12/2025,Lugano
Koutsias,,Koutsias,Striker,Team Training,MD-1,Friday,37,Rondo 5v2,10,743,75.3,30,218,17,119,12,88,55,386,5.6,5.6,18,1,1,5,0,2,0,1,30.5,34.3,2,18,0,1,9,1,5,0,3,0,0,0,0,0,0,0.2,0.2,5.2,4.5,2,17,1,8,1,5,0,3,0,0,0,0,0,0,0.2,0.2,-5.5,-4.3,14.4,14.1,3,23,20,14,57,64,1.0,6.8,0.3,2.0,146,19,192,196,0.01,5.9,9/12/2025,9/12/2025,Lugano
Koutsias,,Koutsias,Striker,Team Training,MD-1,Friday,37,Tactical 11v11 MD-1,21,1560,75.3,64,218,35,119,26,88,116,386,5.6,5.6,37,1,1,5,1,2,0,1,30.5,34.3,5,18,0,3,9,2,5,1,3,0,0,0,0,0,0,0.2,0.2,5.2,4.5,5,17,3,8,1,5,1,3,0,0,0,0,0,0,0.2,0.2,-5.5,-4.3,14.4,14.1,7,48,42,30,120,135,2.1,6.8,0.6,2.0,146,39,192,196,0.01,5.9,9/12/2025,9/12/2025,Lugano
Koutsias,,Koutsias,Striker,Team Training,MD-1,Friday,37,Set Pieces,10,743,75.3,30,218,17,119,12,88,55,386,5.6,5.6,18,1,1,5,0,2,0,1,30.5,34.3,2,18,0,1,9,1,5,0,3,0,0,0,0,0,0,0.2,0.2,5.2,4.5,2,17,1,8,1,5,0,3,0,0,0,0,0,0,0.2,0.2,-5.5,-4.3,14.4,14.1,3,23,20,14,57,64,1.0,6.8,0.3,2.0,146,19,192,196,0.01,5.9,9/12/2025,9/12/2025,Lugano
Koutsias,,Koutsias,Striker,Team Training,MD-1,Friday,37,Finishing,9,669,75.3,27,218,15,119,11,88,50,386,5.6,5.6,16,1,1,5,0,2,0,1,30.5,34.3,2,18,0,1,9,1,5,0,3,0,0,0,0,0,0,0.2,0.2,5.2,4.5,2,17,1,8,1,5,0,3,0,0,0,0,0,0,0.2,0.2,-5.5,-4.3,14.4,14.1,3,21,18,13,51,58,0.9,6.8,0.3,2.0,146,17,192,196,0.01,5.9,9/12/2025,9/12/2025,Lugano
Koutsogoulas,,Koutsogoulas,Central Defender,Team Training,MD-1,Friday,37,Entire Session,63,4369,70.4,114,126,62,69,37,41,208,223,3.3,3.3,52,2,2,3,1,1,0,0,28.7,32.2,15,17,0,7,8,4,5,3,3,0,0,0,0,0,0,0.2,0.2,5.4,4.4,14,16,7,8,4,5,3,3,0,0,0,0,0,0,0.2,0.2,-5.6,-4.3,13.8,14.4,19,133,117,83,333,376,6.2,6.5,1.9,2.0,145,109,191,196,-0.01,5.3,9/12/2025,9/12/2025,Olympiacos B
