Player Display Name,Player First Name,Player Last Name,Player Primary Position,Session Title,Session Type,Session Day of Week,Session Week Number,Drill Title,Total Time,Total Distance,Distance Per Min,Distance Zone 4 (Absolute),Distance Zone 4 (Relative),Distance Zone 5 (Absolute),Distance Zone 5 (Relative),Distance Zone 6 (Absolute),Distance Zone 6 (Relative),High Speed Running (Absolute),High Speed Running (Relative),HSR Per Minute (Absolute),HSR Per Minute (Relative),Sprint Distance,Sprints,Entries Zone 4 (Absolute),Entries Zone 4 (Relative),Entries Zone 5 (Absolute),Entries Zone 5 (Relative),Entries Zone 6 (Absolute),Entries Zone 6 (Relative),Max Speed,Player Max Speed,Accelerations (Absolute),Accelerations (Relative),Acceleration Impulse,Accelerations Zone 4 (Absolute),Accelerations Zone 4 (Relative),Accelerations Zone 5 (Absolute),Accelerations Zone 5 (Relative),Accelerations Zone 6 (Absolute),Accelerations Zone 6 (Relative),Accelerations Total Distance Zone 4 (Absolute),Accelerations Total Distance Zone 4 (Relative),Accelerations Total Distance Zone 5 (Absolute),Accelerations Total Distance Zone 5 (Relative),Accelerations Total Distance Zone 6 (Absolute),Accelerations Total Distance Zone 6 (Relative),Accelerations Per Min (Absolute),Accelerations Per Min (Relative),Player Max Accel,Max Acceleration,Decelerations (Absolute),Decelerations (Relative),Decelerations Zone 4 (Absolute),Decelerations Zone 4 (Relative),Decelerations Zone 5 (Absolute),Decelerations Zone 5 (Relative),Decelerations Zone 6 (Absolute),Decelerations Zone 6 (Relative),Decelerations Total Distance Zone 4 (Absolute),Decelerations Total Distance Zone 4 (Relative),Decelerations Total Distance Zone 5 (Absolute),Decelerations Total Distance Zone 5 (Relative),Decelerations Total Distance Zone 6 (Absolute),Decelerations Total Distance Zone 6 (Relative),Decels Per Min (Absolute),Decelerations Per Min (Relative),Player Max Decel,Max Deceleration,Average Time Since Last Accel,Average Time Since Last Decel,HML Efforts,Dynamic Load Anterior,Dynamic Load Lateral,Dynamic Load Vertical,Mechanical Load,Total Loading,Time In Heart Rate Zone 5 (Absolute),Time In Heart Rate Zone 5 (Relative),Time In Heart Rate Zone 6 (Absolute),Time In Heart Rate Zone 6 (Relative),Average Heart Rate,Heart Rate Load,Max Heart Rate,Player Max Heart Rate,Step Balance,Fatigue Index,Drill Date,Session Date,Unnamed: 89
Konstantinos Tzolakis,Konstantinos,Tzolakis,Goalkeeper,GRE 0-3 DEN,Match Day,Monday,37,60-75,15,794,53.0,10,58,5,32,4,24,18,108,1.17,1.17,6,0,0,1,0,0,0,0,25.9,27.1,4,23,,2,11,1,7,1,4,,,,,,,0.26,0.26,5.17,3.51,4,24,2,12,1,7,1,4,,,,,,,0.28,0.28,-5.2,-3.48,13.0,15.1,4,25,22,16,62,66,2.7,16.2,0.9,5.4,153,20,187,193,0.04,4.8,9/8/2025,9/8/2025,Nat Team
Konstantinos Tzolakis,Konstantinos,Tzolakis,Goalkeeper,GRE 0-3 DEN,Match Day,Monday,37,75-90,15,794,53.0,10,58,5,32,4,24,18,108,1.17,1.17,6,0,0,1,0,0,0,0,25.9,27.1,4,23,,2,11,1,7,1,4,,,,,,,0.26,0.26,5.17,3.51,4,24,2,12,1,7,1,4,,,,,,,0.28,0.28,-5.2,-3.48,13.0,15.1,4,25,22,16,62,66,2.7,16.2,0.9,5.4,153,20,187,193,0.04,4.8,9/8/2025,9/8/2025,Nat Team
Christos Tzolis,Christos,Tzolis,Winger,GRE 0-3 DEN,Match Day,Monday,37,Entire Session,83,9670,116.5,645,699,351,381,386,419,1171,1227,14.11,14.11,552,22,16,17,7,8,7,8,33.7,35.6,44,48,,22,24,13,14,8,9,,,,,,,0.53,0.53,4.79,3.67,41,44,20,22,12,13,7,8,,,,,,,0.49,0.49,-6.08,-3.98,11.4,19.8,46,272,238,171,681,770,14.9,16.2,5.0,5.4,166,242,188,195,-0.01,5.0,9/8/2025,9/8/2025,Nat Team
Christos Tzolis,Christos,Tzolis,Winger,GRE 0-3 DEN,Match Day,Monday,37,1st half,45,5243,116.5,350,699,190,381,209,419,635,1227,14.11,14.11,299,12,9,17,4,8,4,8,33.7,35.6,24,48,,12,24,7,14,4,9,,,,,,,0.53,0.53,4.79,3.67,22,44,11,22,7,13,4,8,,,,,,,0.49,0.49,-6.08,-3.98,11.4,19.8,25,147,129,93,369,417,8.1,16.2,2.7,5.4,166,131,188,195,-0.01,5.0,9/8/2025,9/8/2025,Nat Team
Christos Tzolis,Christos,Tzolis,Winger,GRE 0-3 DEN,Match Day,Monday,37,2nd half,38,4427,116.5,295,699,161,381,177,419,536,1227,14.11,14.11,253,10,7,17,3,8,3,8,33.7,35.6,20,48,,10,24,6,14,4,9,,,,,,,0.53,0.53,4.79,3.67,19,44,9,22,5,13,3,8,,,,,,,0.49,0.49,-6.08,-3.98,11.4,19.8,21,125,109,78,312,353,6.8,16.2,2.3,5.4,166,111,188,195,-0.01,5.0,9/8/2025,9/8/2025,Nat Team
Christos Tzolis,Christos,Tzolis,Winger,GRE 0-3 DEN,Match Day,Monday,37,0-15,15,1748,116.5,117,699,63,381,70,419,212,1227,14.11,14.11,100,4,3,17,1,8,1,8,33.7,35.6,8,48,,4,24,2,14,1,9,,,,,,,0.53,0.53,4.79,3.67,7,44,4,22,2,13,1,8,,,,,,,0.49,0.49,-6.08,-3.98,11.4,19.8,8,49,43,31,123,139,2.7,16.2,0.9,5.4,166,44,188,195,-0.01,5.0,9/8/2025,9/8/2025,Nat Team
Christos Tzolis,Christos,Tzolis,Winger,GRE 0-3 DEN,Match Day,Monday,37,15-30,15,1748,116.5,117,699,63,381,70,419,212,1227,14.11,14.11,100,4,3,17,1,8,1,8,33.7,35.6,8,48,,4,24,2,14,1,9,,,,,,,0.53,0.53,4.79,3.67,7,44,4,22,2,13,1,8,,,,,,,0.49,0.49,-6.08,-3.98,11.4,19.8,8,49,43,31,123,139,2.7,16.2,0.9,5.4,166,44,188,195,-0.01,5.0,9/8/2025,9/8/2025,Nat Team
Christos Tzolis,Christos,Tzolis,Winger,GRE 0-3 DEN,Match Day,Monday,37,30-45,15,1748,116.5,117,699,63,381,70,419,212,1227,14.11,14.11,100,4,3,17,1,8,1,8,33.7,35.6,8,48,,4,24,2,14,1,9,,,,,,,0.53,0.53,4.79,3.67,7,44,4,22,2,13,1,8,,,,,,,0.49,0.49,-6.08,-3.98,11.4,19.8,8,49,43,31,123,139,2.7,16.2,0.9,5.4,166,44,188,195,-0.01,5.0,9/8/2025,9/8/2025,Nat Team
Christos Tzolis,Christos,Tzolis,Winger,GRE 0-3 DEN,Match Day,Monday,37,45-60,15,1748,116.5,117,699,63,381,70,419,212,1227,14.11,14.11,100,4,3,17,1,8,1,8,33.7,35.6,8,48,,4,24,2,14,1,9,,,,,,,0.53,0.53,4.79,3.67,7,44,4,22,2,13,1,8,,,,,,,0.49,0.49,-6.08,-3.98,11.4,19.8,8,49,43,31,123,139,2.7,16.2,0.9,5.4,166,44,188,195,-0.01,5.0,9/8/2025,9/8/2025,Nat Team
Christos Tzolis,Christos,Tzolis,Winger,GRE 0-3 DEN,Match Day,Monday,37,60-75,15,1748,116.5,117,699,63,381,70,419,212,1227,14.11,14.11,100,4,3,17,1,8,1,8,33.7,35.6,8,48,,4,24,2,14,1,9,,,,,,,0.53,0.53,4.79,3.67,7,44,4,22,2,13,1,8,,,,,,,0.49,0.49,-6.08,-3.98,11.4,19.8,8,49,43,31,123,139,2.7,16.2,0.9,5.4,166,44,188,195,-0.01,5.0,9/8/2025,9/8/2025,Nat Team
Christos Tzolis,Christos,Tzolis,Winger,GRE 0-3 DEN,Match Day,Monday,37,75-90,8,932,116.5,62,699,34,381,37,419,113,1227,14.11,14.11,53,2,2,17,1,8,1,8,33.7,35.6,4,48,,2,24,1,14,1,9,,,,,,,0.53,0.53,4.79,3.67,4,44,2,22,1,13,1,8,,,,,,,0.49,0.49,-6.08,-3.98,11.4,19.8,4,26,23,16,66,74,1.4,16.2,0.5,5.4,166,23,188,195,-0.01,5.0,9/8/2025,9/8/2025,Nat Team
Giorgos Vagiannidis,Giorgos,Vagiannidis,Full Back,GRE 0-3 DEN,Match Day,Monday,37,Entire Session,90,11160,124.0,664,664,362,362,385,385,1206,1207,13.41,13.41,550,17,16,16,8,8,7,7,32.5,34.7,58,58,,29,29,17,17,11,11,,,,,,,0.65,0.65,4.82,4.79,54,54,27,27,16,16,10,10,,,,,,,0.6,0.6,-5.13,-4.18,9.4,19.9,58,331,289,207,827,895,16.2,16.2,5.4,5.4,154,279,186,194,0.0,3.2,9/8/2025,9/8/2025,Nat Team
Giorgos Vagiannidis,Giorgos,Vagiannidis,Full Back,GRE 0-3 DEN,Match Day,Monday,37,1st half,45,5580,124.0,332,664,181,362,192,385,603,1207,13.41,13.41,275,8,8,16,4,8,4,7,32.5,34.7,29,58,,14,29,8,17,6,11,,,,,,,0.65,0.65,4.82,4.79,27,54,14,27,8,16,5,10,,,,,,,0.6,0.6,-5.13,-4.18,9.4,19.9,29,166,144,104,414,448,8.1,16.2,2.7,5.4,154,140,186,194,0.0,3.2,9/8/2025,9/8/2025,Nat Team
Giorgos Vagiannidis,Giorgos,Vagiannidis,Full Back,GRE 0-3 DEN,Match Day,Monday,37,2nd half,45,5580,124.0,332,664,181,362,192,385,603,1207,13.41,13.41,275,8,8,16,4,8,4,7,32.5,34.7,29,58,,14,29,8,17,6,11,,,,,,,0.65,0.65,4.82,4.79,27,54,14,27,8,16,5,10,,,,,,,0.6,0.6,-5.13,-4.18,9.4,19.9,29,166,144,104,414,448,8.1,16.2,2.7,5.4,154,140,186,194,0.0,3.2,9/8/2025,9/8/2025,Nat Team
Giorgos Vagiannidis,Giorgos,Vagiannidis,Full Back,GRE 0-3 DEN,Match Day,Monday,37,0-15,15,1860,124.0,111,664,60,362,64,385,201,1207,13.41,13.41,92,3,3,16,1,8,1,7,32.5,34.7,10,58,,5,29,3,17,2,11,,,,,,,0.65,0.65,4.82,4.79,9,54,4,27,3,16,2,10,,,,,,,0.6,0.6,-5.13,-4.18,9.4,19.9,10,55,48,34,138,149,2.7,16.2,0.9,5.4,154,46,186,194,0.0,3.2,9/8/2025,9/8/2025,Nat Team
Giorgos Vagiannidis,Giorgos,Vagiannidis,Full Back,GRE 0-3 DEN,Match Day,Monday,37,15-30,15,1860,124.0,111,664,60,362,64,385,201,1207,13.41,13.41,92,3,3,16,1,8,1,7,32.5,34.7,10,58,,5,29,3,17,2,11,,,,,,,0.65,0.65,4.82,4.79,9,54,4,27,3,16,2,10,,,,,,,0.6,0.6,-5.13,-4.18,9.4,19.9,10,55,48,34,138,149,2.7,16.2,0.9,5.4,154,46,186,194,0.0,3.2,9/8/2025,9/8/2025,Nat Team
Giorgos Vagiannidis,Giorgos,Vagiannidis,Full Back,GRE 0-3 DEN,Match Day,Monday,37,30-45,15,1860,124.0,111,664,60,362,64,385,201,1207,13.41,13.41,92,3,3,16,1,8,1,7,32.5,34.7,10,58,,5,29,3,17,2,11,,,,,,,0.65,0.65,4.82,4.79,9,54,4,27,3,16,2,10,,,,,,,0.6,0.6,-5.13,-4.18,9.4,19.9,10,55,48,34,138,149,2.7,16.2,0.9,5.4,154,46,186,194,0.0,3.2,9/8/2025,9/8/2025,Nat Team
Giorgos Vagiannidis,Giorgos,Vagiannidis,Full Back,GRE 0-3 DEN,Match Day,Monday,37,45-60,15,1860,124.0,111,664,60,362,64,385,201,1207,13.41,13.41,92,3,3,16,1,8,1,7,32.5,34.7,10,58,,5,29,3,17,2,11,,,,,,,0.65,0.65,4.82,4.79,9,54,4,27,3,16,2,10,,,,,,,0.6,0.6,-5.13,-4.18,9.4,19.9,10,55,48,34,138,149,2.7,16.2,0.9,5.4,154,46,186,194,0.0,3.2,9/8/2025,9/8/2025,Nat Team
Giorgos Vagiannidis,Giorgos,Vagiannidis,Full Back,GRE 0-3 DEN,Match Day,Monday,37,60-75,15,1860,124.0,111,664,60,362,64,385,201,1207,13.41,13.41,92,3,3,16,1,8,1,7,32.5,34.7,10,58,,5,29,3,17,2,11,,,,,,,0.65,0.65,4.82,4.79,9,54,4,27,3,16,2,10,,,,,,,0.6,0.6,-5.13,-4.18,9.4,19.9,10,55,48,34,138,149,2.7,16.2,0.9,5.4,154,46,186,194,0.0,3.2,9/8/2025,9/8/2025,Nat Team
Giorgos Vagiannidis,Giorgos,Vagiannidis,Full Back,GRE 0-3 DEN,Match Day,Monday,37,75-90,15,1860,124.0,111,664,60,362,64,385,201,1207,13.41,13.41,92,3,3,16,1,8,1,7,32.5,34.7,10,58,,5,29,3,17,2,11,,,,,,,0.65,0.65,4.82,4.79,9,54,4,27,3,16,2,10,,,,,,,0.6,0.6,-5.13,-4.18,9.4,19.9,10,55,48,34,138,149,2.7,16.2,0.9,5.4,154,46,186,194,0.0,3.2,9/8/2025,9/8/2025,Nat Team
Christos Zafeiris,Christos,Zafeiris,Defensive Midfielder,GRE 0-3 DEN,Match Day,Monday,37,Entire Session,75,10268,136.9,391,469,213,256,161,193,710,801,9.47,9.47,230,8,9,11,4,5,2,3,30.3,32.1,45,54,,22,27,13,16,8,10,,,,,,,0.6,0.6,6.05,4.92,46,55,22,27,13,16,9,11,,,,,,,0.62,0.62,-6.05,-5.11,8.3,12.1,42,302,264,188,754,902,13.5,16.2,4.5,5.4,157,257,197,199,-0.04,3.5,9/8/2025,9/8/2025,Nat Team
Christos Zafeiris,Christos,Zafeiris,Defensive Midfielder,GRE 0-3 DEN,Match Day,Monday,37,1st half,45,6161,136.9,235,469,128,256,97,193,426,801,9.47,9.47,138,5,5,11,2,5,1,3,30.3,32.1,27,54,,13,27,8,16,5,10,,,,,,,0.6,0.6,6.05,4.92,28,55,13,27,8,16,5,11,,,,,,,0.62,0.62,-6.05,-5.11,8.3,12.1,25,181,158,113,452,541,8.1,16.2,2.7,5.4,157,154,197,199,-0.04,3.5,9/8/2025,9/8/2025,Nat Team
Christos Zafeiris,Christos,Zafeiris,Defensive Midfielder,GRE 0-3 DEN,Match Day,Monday,37,2nd half,30,4107,136.9,156,469,85,256,64,193,284,801,9.47,9.47,92,3,4,11,2,5,1,3,30.3,32.1,18,54,,9,27,5,16,3,10,,,,,,,0.6,0.6,6.05,4.92,18,55,9,27,5,16,4,11,,,,,,,0.62,0.62,-6.05,-5.11,8.3,12.1,17,121,106,75,302,361,5.4,16.2,1.8,5.4,157,103,197,199,-0.04,3.5,9/8/2025,9/8/2025,Nat Team
Christos Zafeiris,Christos,Zafeiris,Defensive Midfielder,GRE 0-3 DEN,Match Day,Monday,37,0-15,15,2054,136.9,78,469,43,256,32,193,142,801,9.47,9.47,46,2,2,11,1,5,0,3,30.3,32.1,9,54,,4,27,3,16,2,10,,,,,,,0.6,0.6,6.05,4.92,9,55,4,27,3,16,2,11,,,,,,,0.62,0.62,-6.05,-5.11,8.3,12.1,8,60,53,38,151,180,2.7,16.2,0.9,5.4,157,51,197,199,-0.04,3.5,9/8/2025,9/8/2025,Nat Team
Christos Zafeiris,Christos,Zafeiris,Defensive Midfielder,GRE 0-3 DEN,Match Day,Monday,37,15-30,15,2054,136.9,78,469,43,256,32,193,142,801,9.47,9.47,46,2,2,11,1,5,0,3,30.3,32.1,9,54,,4,27,3,16,2,10,,,,,,,0.6,0.6,6.05,4.92,9,55,4,27,3,16,2,11,,,,,,,0.62,0.62,-6.05,-5.11,8.3,12.1,8,60,53,38,151,180,2.7,16.2,0.9,5.4,157,51,197,199,-0.04,3.5,9/8/2025,9/8/2025,Nat Team
Christos Zafeiris,Christos,Zafeiris,Defensive Midfielder,GRE 0-3 DEN,Match Day,Monday,37,30-45,15,2054,136.9,78,469,43,256,32,193,142,801,9.47,9.47,46,2,2,11,1,5,0,3,30.3,32.1,9,54,,4,27,3,16,2,10,,,,,,,0.6,0.6,6.05,4.92,9,55,4,27,3,16,2,11,,,,,,,0.62,0.62,-6.05,-5.11,8.3,12.1,8,60,53,38,151,180,2.7,16.2,0.9,5.4,157,51,197,199,-0.04,3.5,9/8/2025,9/8/2025,Nat Team
Christos Zafeiris,Christos,Zafeiris,Defensive Midfielder,GRE 0-3 DEN,Match Day,Monday,37,45-60,15,2054,136.9,78,469,43,256,32,193,142,801,9.47,9.47,46,2,2,11,1,5,0,3,30.3,32.1,9,54,,4,27,3,16,2,10,,,,,,,0.6,0.6,6.05,4.92,9,55,4,27,3,16,2,11,,,,,,,0.62,0.62,-6.05,-5.11,8.3,12.1,8,60,53,38,151,180,2.7,16.2,0.9,5.4,157,51,197,199,-0.04,3.5,9/8/2025,9/8/2025,Nat Team
Christos Zafeiris,Christos,Zafeiris,Defensive Midfielder,GRE 0-3 DEN,Match Day,Monday,37,60-75,15,2054,136.9,78,469,43,256,32,193,142,801,9.47,9.47,46,2,2,11,1,5,0,3,30.3,32.1,9,54,,4,27,3,16,2,10,,,,,,,0.6,0.6,6.05,4.92,9,55,4,27,3,16,2,11,,,,,,,0.62,0.62,-6.05,-5.11,8.3,12.1,8,60,53,38,151,180,2.7,16.2,0.9,5.4,157,51,197,199,-0.04,3.5,9/8/2025,9/8/2025,Nat Team
Tasos Bakasetas,Tasos,Bakasetas,Offensive Midfielder,Team Training,MD-4,Wednesday,37,Entire Session,71,7798,109.8,253,275,138,150,95,103,460,490,6.5,6.5,135,5,6,6,3,3,1,2,29.5,33.1,28,31,0,14,15,8,9,5,6,0,0,0,0,0,0,0.4,0.4,5.5,4.5,27,30,14,15,8,8,5,6,0,0,0,0,0,0,0.4,0.4,-5.5,-4.6,13.6,14.1,33,243,213,152,607,684,7.1,7.7,2.1,2.3,145,195,190,197,0.0,5.5,9/10/2025,9/10/2025,Panathinaikos
Tasos Bakasetas,Tasos,Bakasetas,Offensive Midfielder,Team Training,MD-4,Wednesday,37,Warm Up General + Ball,14,1538,109.8,50,275,27,150,19,103,91,490,6.5,6.5,27,1,1,6,1,3,0,2,29.5,33.1,6,31,0,3,15,2,9,1,6,0,0,0,0,0,0,0.4,0.4,5.5,4.5,5,30,3,15,2,8,1,6,0,0,0,0,0,0,0.4,0.4,-5.5,-4.6,13.6,14.1,7,48,42,30,120,135,1.4,7.7,0.4,2.3,145,38,190,197,0.0,5.5,9/10/2025,9/10/2025,Panathinaikos
Tasos Bakasetas,Tasos,Bakasetas,Offensive Midfielder,Team Training,MD-4,Wednesday,37,Rondo 8v2,9,988,109.8,32,275,17,150,12,103,58,490,6.5,6.5,17,1,1,6,0,3,0,2,29.5,33.1,4,31,0,2,15,1,9,1,6,0,0,0,0,0,0,0.4,0.4,5.5,4.5,3,30,2,15,1,8,1,6,0,0,0,0,0,0,0.4,0.4,-5.5,-4.6,13.6,14.1,4,31,27,19,77,87,0.9,7.7,0.3,2.3,145,25,190,197,0.0,5.5,9/10/2025,9/10/2025,Panathinaikos
Tasos Bakasetas,Tasos,Bakasetas,Offensive Midfielder,Team Training,MD-4,Wednesday,37,Passing Medium,9,988,109.8,32,275,17,150,12,103,58,490,6.5,6.5,17,1,1,6,0,3,0,2,29.5,33.1,4,31,0,2,15,1,9,1,6,0,0,0,0,0,0,0.4,0.4,5.5,4.5,3,30,2,15,1,8,1,6,0,0,0,0,0,0,0.4,0.4,-5.5,-4.6,13.6,14.1,4,31,27,19,77,87,0.9,7.7,0.3,2.3,145,25,190,197,0.0,5.5,9/10/2025,9/10/2025,Panathinaikos
Tasos Bakasetas,Tasos,Bakasetas,Offensive Midfielder,Team Training,MD-4,Wednesday,37,SSG 7v7,16,1757,109.8,57,275,31,150,21,103,104,490,6.5,6.5,30,1,1,6,1,3,0,2,29.5,33.1,6,31,0,3,15,2,9,1,6,0,0,0,0,0,0,0.4,0.4,5.5,4.5,6,30,3,15,2,8,1,6,0,0,0,0,0,0,0.4,0.4,-5.5,-4.6,13.6,14.1,7,55,48,34,137,154,1.6,7.7,0.5,2.3,145,44,190,197,0.0,5.5,9/10/2025,9/10/2025,Panathinaikos
Tasos Bakasetas,Tasos,Bakasetas,Offensive Midfielder,Team Training,MD-4,Wednesday,37,Tactical 11v11 MD-4,14,1538,109.8,50,275,27,150,19,103,91,490,6.5,6.5,27,1,1,6,1,3,0,2,29.5,33.1,6,31,0,3,15,2,9,1,6,0,0,0,0,0,0,0.4,0.4,5.5,4.5,5,30,3,15,2,8,1,6,0,0,0,0,0,0,0.4,0.4,-5.5,-4.6,13.6,14.1,7,48,42,30,120,135,1.4,7.7,0.4,2.3,145,38,190,197,0.0,5.5,9/10/2025,9/10/2025,Panathinaikos
Tasos Bakasetas,Tasos,Bakasetas,Offensive Midfielder,Team Training,MD-4,Wednesday,37,Finishing,9,988,109.8,32,275,17,150,12,103,58,490,6.5,6.5,17,1,1,6,0,3,0,2,29.5,33.1,4,31,0,2,15,1,9,1,6,0,0,0,0,0,0,0.4,0.4,5.5,4.5,3,30,2,15,1,8,1,6,0,0,0,0,0,0,0.4,0.4,-5.5,-4.6,13.6,14.1,4,31,27,19,77,87,0.9,7.7,0.3,2.3,145,25,190,197,0.0,5.5,9/10/2025,9/10/2025,Panathinaikos
Giorgos Kiriakopoulos,Giorgos,Kiriakopoulos,Full Back,Team Training,MD-4,Wednesday,37,Entire Session,71,7779,109.3,305,310,166,169,117,120,554,551,7.8,7.8,168,6,7,7,3,3,2,2,30.6,34.1,27,27,0,13,13,8,8,5,5,0,0,0,0,0,0,0.4,0.4,5.3,4.0,26,26,13,13,8,8,5,5,0,0,0,0,0,0,0.4,0.4,-5.3,-4.2,13.5,13.9,34,241,211,150,600,669,7.1,7.2,2.1,2.2,147,194,190,196,-0.0,5.6,9/10/2025,9/10/2025,Panathinaikos
Giorgos Kiriakopoulos,Giorgos,Kiriakopoulos,Full Back,Team Training,MD-4,Wednesday,37,Warm Up General + Ball,14,1534,109.3,60,310,33,169,23,120,109,551,7.8,7.8,33,1,1,7,1,3,0,2,30.6,34.1,5,27,0,3,13,2,8,1,5,0,0,0,0,0,0,0.4,0.4,5.3,4.0,5,26,3,13,2,8,1,5,0,0,0,0,0,0,0.4,0.4,-5.3,-4.2,13.5,13.9,7,48,42,30,118,132,1.4,7.2,0.4,2.2,147,38,190,196,-0.0,5.6,9/10/2025,9/10/2025,Panathinaikos
Giorgos Kiriakopoulos,Giorgos,Kiriakopoulos,Full Back,Team Training,MD-4,Wednesday,37,Rondo 8v2,9,986,109.3,39,310,21,169,15,120,70,551,7.8,7.8,21,1,1,7,0,3,0,2,30.6,34.1,3,27,0,2,13,1,8,1,5,0,0,0,0,0,0,0.4,0.4,5.3,4.0,3,26,2,13,1,8,1,5,0,0,0,0,0,0,0.4,0.4,-5.3,-4.2,13.5,13.9,4,31,27,19,76,85,0.9,7.2,0.3,2.2,147,25,190,196,-0.0,5.6,9/10/2025,9/10/2025,Panathinaikos
Giorgos Kiriakopoulos,Giorgos,Kiriakopoulos,Full Back,Team Training,MD-4,Wednesday,37,Passing Medium,9,986,109.3,39,310,21,169,15,120,70,551,7.8,7.8,21,1,1,7,0,3,0,2,30.6,34.1,3,27,0,2,13,1,8,1,5,0,0,0,0,0,0,0.4,0.4,5.3,4.0,3,26,2,13,1,8,1,5,0,0,0,0,0,0,0.4,0.4,-5.3,-4.2,13.5,13.9,4,31,27,19,76,85,0.9,7.2,0.3,2.2,147,25,190,196,-0.0,5.6,9/10/2025,9/10/2025,Panathinaikos
Giorgos Kiriakopoulos,Giorgos,Kiriakopoulos,Full Back,Team Training,MD-4,Wednesday,37,SSG 7v7,16,1753,109.3,69,310,37,169,26,120,125,551,7.8,7.8,38,1,2,7,1,3,0,2,30.6,34.1,6,27,0,3,13,2,8,1,5,0,0,0,0,0,0,0.4,0.4,5.3,4.0,6,26,3,13,2,8,1,5,0,0,0,0,0,0,0.4,0.4,-5.3,-4.2,13.5,13.9,8,54,48,34,135,151,1.6,7.2,0.5,2.2,147,44,190,196,-0.0,5.6,9/10/2025,9/10/2025,Panathinaikos
Giorgos Kiriakopoulos,Giorgos,Kiriakopoulos,Full Back,Team Training,MD-4,Wednesday,37,Tactical 11v11 MD-4,14,1534,109.3,60,310,33,169,23,120,109,551,7.8,7.8,33,1,1,7,1,3,0,2,30.6,34.1,5,27,0,3,13,2,8,1,5,0,0,0,0,0,0,0.4,0.4,5.3,4.0,5,26,3,13,2,8,1,5,0,0,0,0,0,0,0.4,0.4,-5.3,-4.2,13.5,13.9,7,48,42,30,118,132,1.4,7.2,0.4,2.2,147,38,190,196,-0.0,5.6,9/10/2025,9/10/2025,Panathinaikos
Giorgos Kiriakopoulos,Giorgos,Kiriakopoulos,Full Back,Team Training,MD-4,Wednesday,37,Finishing,9,986,109.3,39,310,21,169,15,120,70,551,7.8,7.8,21,1,1,7,0,3,0,2,30.6,34.1,3,27,0,2,13,1,8,1,5,0,0,0,0,0,0,0.4,0.4,5.3,4.0,3,26,2,13,1,8,1,5,0,0,0,0,0,0,0.4,0.4,-5.3,-4.2,13.5,13.9,4,31,27,19,76,85,0.9,7.2,0.3,2.2,147,25,190,196,-0.0,5.6,9/10/2025,9/10/2025,Panathinaikos
Tasos Bakasetas,Tasos,Bakasetas,Offensive Midfielder,Team Training,MD-3,Thursday,37,Entire Session,73,8018,109.8,260,275,142,150,97,103,473,490,6.5,6.5,139,5,6,6,3,3,1,2,29.5,33.1,29,31,0,14,15,8,9,5,6,0,0,0,0,0,0,0.4,0.4,5.5,4.5,28,30,14,15,8,8,5,6,0,0,0,0,0,0,0.4,0.4,-5.5,-4.6,13.6,14.1,34,250,219,156,625,703,7.3,7.7,2.2,2.3,145,200,190,197,0.0,5.5,9/11/2025,9/11/2025,Panathinaikos
Tasos Bakasetas,Tasos,Bakasetas,Offensive Midfielder,Team Training,MD-3,Thursday,37,Warm Up + Ball,13,1428,109.8,46,275,25,150,17,103,84,490,6.5,6.5,25,1,1,6,1,3,0,2,29.5,33.1,5,31,0,2,15,1,9,1,6,0,0,0,0,0,0,0.4,0.4,5.5,4.5,5,30,2,15,1,8,1,6,0,0,0,0,0,0,0.4,0.4,-5.5,-4.6,13.6,14.1,6,45,39,28,111,125,1.3,7.7,0.4,2.3,145,36,190,197,0.0,5.5,9/11/2025,9/11/2025,Panathinaikos
Tasos Bakasetas,Tasos,Bakasetas,Offensive Midfielder,Team Training,MD-3,Thursday,37,Rondo 8v3,9,989,109.8,32,275,18,150,12,103,58,490,6.5,6.5,17,1,1,6,0,3,0,2,29.5,33.1,4,31,0,2,15,1,9,1,6,0,0,0,0,0,0,0.4,0.4,5.5,4.5,3,30,2,15,1,8,1,6,0,0,0,0,0,0,0.4,0.4,-5.5,-4.6,13.6,14.1,4,31,27,19,77,87,0.9,7.7,0.3,2.3,145,25,190,197,0.0,5.5,9/11/2025,9/11/2025,Panathinaikos
Tasos Bakasetas,Tasos,Bakasetas,Offensive Midfielder,Team Training,MD-3,Thursday,37,Tactical 11v11 MD-3,18,1977,109.8,64,275,35,150,24,103,117,490,6.5,6.5,34,1,1,6,1,3,0,2,29.5,33.1,7,31,0,3,15,2,9,1,6,0,0,0,0,0,0,0.4,0.4,5.5,4.5,7,30,3,15,2,8,1,6,0,0,0,0,0,0,0.4,0.4,-5.5,-4.6,13.6,14.1,8,62,54,38,154,173,1.8,7.7,0.5,2.3,145,49,190,197,0.0,5.5,9/11/2025,9/11/2025,Panathinaikos
Tasos Bakasetas,Tasos,Bakasetas,Offensive Midfielder,Team Training,MD-3,Thursday,37,SSG 7v7,15,1648,109.8,53,275,29,150,20,103,97,490,6.5,6.5,29,1,1,6,1,3,0,2,29.5,33.1,6,31,0,3,15,2,9,1,6,0,0,0,0,0,0,0.4,0.4,5.5,4.5,6,30,3,15,2,8,1,6,0,0,0,0,0,0,0.4,0.4,-5.5,-4.6,13.6,14.1,7,51,45,32,128,144,1.5,7.7,0.5,2.3,145,41,190,197,0.0,5.5,9/11/2025,9/11/2025,Panathinaikos
